model,definition,solution,feedback_workload_uuid,benchmark_workload_uuid,status,status_family,secondary_bucket,efficiency_bucket,max_absolute_error,max_relative_error,latency_ms,reference_latency_ms,speedup_factor,log_excerpt
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r1_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,280860e6-08f0-427c-b7c5-9cffcfab1a10,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r1_c0_high_660e8d -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r1_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,2e90109a-282e-484f-b94b-61f49e72fde2,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r1_c0_high_660e8d -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r1_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,e7c939ae-2083-4b6f-a51a-8c76ffd08926,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r1_c0_high_660e8d -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r1_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,3ab6479f-c1d0-4743-b2d4-1a46b01f9db7,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r1_c0_high_660e8d -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r1_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,29581017-6470-4d78-9d02-554adecd9822,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r1_c0_high_660e8d -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r1_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,e97cc8b3-9a2f-4d0d-aaa9-7522413c78da,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r1_c0_high_660e8d -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r1_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,c69f1da6-7c62-46f5-867e-3cf5ed3aac04,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r1_c0_high_660e8d -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r1_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,38a98eb2-3a86-41ce-994c-b6a2cec932a6,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r1_c0_high_660e8d -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r1_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,62f7844c-b1f5-4e08-a057-70e55f092931,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,Solution skipped after 3 failures. Last error: [1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r1_c0_high_660e8d -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/to
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r1_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,1342c570-b505-4ccf-9fc2-b377d25b397e,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,Solution skipped after 3 failures. Last error: [1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r1_c0_high_660e8d -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/to
