model,definition,solution,feedback_workload_uuid,benchmark_workload_uuid,status,status_family,secondary_bucket,efficiency_bucket,max_absolute_error,max_relative_error,latency_ms,reference_latency_ms,speedup_factor,log_excerpt
claude-sonnet-4-6,gqa_ragged_prefill_causal_h32_kv8_d128,claude-sonnet-4-6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,PASSED,passed,passed,efficiency.breakout,0.0078125,0.014681256376206875,0.06297599896788597,0.5746346712112427,9.124661468320214,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_sonnet_4_6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0_1cb24f -DTORCH_API_INCLU
claude-sonnet-4-6,gqa_ragged_prefill_causal_h32_kv8_d128,claude-sonnet-4-6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,f4c23a33-b16b-4ee8-bb86-440562adf047,PASSED,passed,passed,efficiency.breakout,4.76837158203125e-07,5.528542897081934e-05,0.06399999931454659,0.5435733298460642,8.493333369810134,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_sonnet_4_6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0_1cb24f -DTORCH_API_INCLU
claude-sonnet-4-6,gqa_ragged_prefill_causal_h32_kv8_d128,claude-sonnet-4-6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,bad384fa-037d-474f-9a09-0e9f1bb8f43e,PASSED,passed,passed,efficiency.breakout,0.00390625,0.01043454185128212,0.0817493312060833,0.5831680099169413,7.13361199796024,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_sonnet_4_6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0_1cb24f -DTORCH_API_INCLU
claude-sonnet-4-6,gqa_ragged_prefill_causal_h32_kv8_d128,claude-sonnet-4-6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,2068cdff-fad7-43d3-b018-490349ad9776,PASSED,passed,passed,efficiency.breakout,0.00390625,0.07117456197738647,0.13294932742913565,1.0750292936960857,8.086007763138895,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_sonnet_4_6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0_1cb24f -DTORCH_API_INCLU
claude-sonnet-4-6,gqa_ragged_prefill_causal_h32_kv8_d128,claude-sonnet-4-6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,6f3e1bfe-2209-4921-9be4-beed5c9744cb,PASSED,passed,passed,efficiency.regression,0.0078125,7.663572311401367,233.62730662027994,58.24273109436035,0.24929761823186045,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_sonnet_4_6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0_1cb24f -DTORCH_API_INCLU
claude-sonnet-4-6,gqa_ragged_prefill_causal_h32_kv8_d128,claude-sonnet-4-6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,adefedc4-d82a-43ca-800e-51557b08b446,PASSED,passed,passed,efficiency.regression,0.0078125,3.346600294113159,229.18331654866537,60.32213338216146,0.2632047318738949,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_sonnet_4_6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0_1cb24f -DTORCH_API_INCLU
claude-sonnet-4-6,gqa_ragged_prefill_causal_h32_kv8_d128,claude-sonnet-4-6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,fab48473-c925-43b8-90b8-3110ede3e6a7,PASSED,passed,passed,efficiency.breakout,0.00390625,0.007352870423346758,0.062463998794555664,0.5724159975846609,9.163934564409482,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_sonnet_4_6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0_1cb24f -DTORCH_API_INCLU
claude-sonnet-4-6,gqa_ragged_prefill_causal_h32_kv8_d128,claude-sonnet-4-6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,3a919718-bdfb-4030-8771-7e2cca27ada7,PASSED,passed,passed,efficiency.breakout,7.152557373046875e-07,2.5320632630609907e-05,0.06485333293676376,0.5389653245608012,8.310526231339992,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_sonnet_4_6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0_1cb24f -DTORCH_API_INCLU
claude-sonnet-4-6,gqa_ragged_prefill_causal_h32_kv8_d128,claude-sonnet-4-6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,32f5e961-dd46-4ac3-bb3d-bbc2e30053db,PASSED,passed,passed,efficiency.breakout,0.001953125,0.011152278631925583,0.08209066465497017,0.5853866537412008,7.13097714827381,
claude-sonnet-4-6,gqa_ragged_prefill_causal_h32_kv8_d128,claude-sonnet-4-6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,daa2d149-ff35-4038-8195-eb293f8566cd,PASSED,passed,passed,efficiency.breakout,0.001953125,0.09555727243423462,0.08294399827718735,0.5872640013694763,7.080247077153448,
claude-sonnet-4-6,gqa_ragged_prefill_causal_h32_kv8_d128,claude-sonnet-4-6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,ef683298-131d-4c81-9d1d-4db82b7f7896,PASSED,passed,passed,efficiency.breakout,0.00390625,0.01132047176361084,0.06212266534566879,0.583850642045339,9.3983514518674,
claude-sonnet-4-6,gqa_ragged_prefill_causal_h32_kv8_d128,claude-sonnet-4-6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,568a6016-6234-4700-ae5e-061593e16640,PASSED,passed,passed,efficiency.breakout,0.0078125,0.013760630041360855,0.06280533224344254,0.582144021987915,9.269022250076487,
claude-sonnet-4-6,gqa_ragged_prefill_causal_h32_kv8_d128,claude-sonnet-4-6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,b8f94163-51d0-4a6f-8af1-6721221cfd67,PASSED,passed,passed,efficiency.breakout,0.00048828125,0.5612861514091492,0.061610665172338486,0.5734399954477946,9.307479376237177,
claude-sonnet-4-6,gqa_ragged_prefill_causal_h32_kv8_d128,claude-sonnet-4-6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,bdc49f9e-f294-40c8-925e-a3b3ac6fc335,PASSED,passed,passed,efficiency.breakout,4.76837158203125e-07,2.851108911272604e-05,0.062463998794555664,0.5379413167635599,8.612021758851062,
claude-sonnet-4-6,gqa_ragged_prefill_causal_h32_kv8_d128,claude-sonnet-4-6_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r2_c0,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,da9042ea-dc64-44aa-ba6d-1a90b834f6d8,PASSED,passed,passed,efficiency.breakout,0.001953125,0.07412952929735184,0.08072533085942268,0.5763413310050964,7.139535073677841,
