model,definition,solution,feedback_workload_uuid,benchmark_workload_uuid,status,status_family,secondary_bucket,efficiency_bucket,max_absolute_error,max_relative_error,latency_ms,reference_latency_ms,speedup_factor,log_excerpt
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,501f81c6-97cd-477c-b091-5068a52c385d,INCORRECT_NUMERICAL,correctness_error,correctness.nonfinite,,0.5,246.42359924316406,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r10_c0_high_6aa2fa -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimi
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,9e5d631f-b19a-454c-86d5-522d389afaa9,INCORRECT_NUMERICAL,correctness_error,correctness.nonfinite,,0.5,185.23483276367188,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r10_c0_high_6aa2fa -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimi
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,6e497f43-f8e1-4eff-a888-3413c107b918,INCORRECT_NUMERICAL,correctness_error,correctness.nonfinite,,0.5,256.6335754394531,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r10_c0_high_6aa2fa -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimi
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,c17f8b5f-b224-427f-829c-a7e65bd33697,INCORRECT_NUMERICAL,correctness_error,correctness.nonfinite,,0.5,177.53817749023438,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r10_c0_high_6aa2fa -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimi
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,840c2503-81c0-43c9-9a6a-6d6b4300d83f,INCORRECT_NUMERICAL,correctness_error,correctness.nonfinite,,0.5,509262.09375,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r10_c0_high_6aa2fa -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimi
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,71175209-84a0-43a7-b8ee-4f75542e6be6,INCORRECT_NUMERICAL,correctness_error,correctness.nonfinite,,0.5,867.93115234375,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r10_c0_high_6aa2fa -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimi
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,9788b814-c382-4dfe-ab2f-8d49d8dd55c6,INCORRECT_NUMERICAL,correctness_error,correctness.nonfinite,,0.5,25081.634765625,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r10_c0_high_6aa2fa -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimi
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,de59e06f-7b31-4fc2-882b-18f3a1f2b9e3,INCORRECT_NUMERICAL,correctness_error,correctness.nonfinite,,0.5,329.69000244140625,,,,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r10_c0_high_6aa2fa -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimi
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,b33eab64-ca2c-4e16-b880-0bb7059e515f,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,124.17442321777344,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,578e2ace-fb97-4bff-9ef1-c6977b6ed23f,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,1735.7249755859375,,,,
