model,definition,solution,feedback_workload_uuid,benchmark_workload_uuid,status,status_family,secondary_bucket,efficiency_bucket,max_absolute_error,max_relative_error,latency_ms,reference_latency_ms,speedup_factor,log_excerpt
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,280860e6-08f0-427c-b7c5-9cffcfab1a10,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.09250133484601974,0.07133866846561432,0.7712177190130999,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r4_c0_high_64dc99 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,2e90109a-282e-484f-b94b-61f49e72fde2,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.0936960019171238,0.07202133536338806,0.7686703155924683,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r4_c0_high_64dc99 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,e7c939ae-2083-4b6f-a51a-8c76ffd08926,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.09318400174379349,0.07202133536338806,0.7728937802157122,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r4_c0_high_64dc99 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,3ab6479f-c1d0-4743-b2d4-1a46b01f9db7,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.09301333501935005,0.07168000191450119,0.7706422084488125,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r4_c0_high_64dc99 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,29581017-6470-4d78-9d02-554adecd9822,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.09216000139713287,0.07133866846561432,0.7740740818590491,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r4_c0_high_64dc99 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,e97cc8b3-9a2f-4d0d-aaa9-7522413c78da,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.09983999903003375,0.07884799689054489,0.7897435662717297,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r4_c0_high_64dc99 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,c69f1da6-7c62-46f5-867e-3cf5ed3aac04,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.10035199671983719,0.07850666840871175,0.7823129681005426,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r4_c0_high_64dc99 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,38a98eb2-3a86-41ce-994c-b6a2cec932a6,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.09966932982206345,0.07833599920074145,0.7859589237791834,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k4096_cuda_optimized_r4_c0_high_64dc99 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k4096_cuda_optimized
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,62f7844c-b1f5-4e08-a057-70e55f092931,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.07492266967892647,0.05495466664433479,0.7334851638340901,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,1342c570-b505-4ccf-9fc2-b377d25b397e,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.07543466985225677,0.05393066629767418,0.7149320916138502,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,beb5da20-954c-44ef-8f1b-35a5dd848b06,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.07424000278115273,0.052906665951013565,0.7126436418243906,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,c8c9178e-65f2-4124-a322-e66987aa1b34,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.07475200295448303,0.05393066629767418,0.7214611537635038,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,c103a7db-34d0-4bc0-abb0-2833c2458c50,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.07338666915893555,0.053247999399900436,0.725581362530295,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,ed0bbc00-57e9-46e0-af02-249a64a46fa0,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.0727040022611618,0.05273599922657013,0.7253520794788693,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,83deae78-6557-46e9-b3ef-2ed254192d13,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.0727040022611618,0.05222399905323982,0.7183098237927086,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,76fde2b6-3f6e-484f-bcd4-fca79272a690,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.07304533571004868,0.053077332675457,0.7266354813693502,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,29ebd771-0f1c-4894-8532-7265275a02b1,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06826666742563248,0.04761600121855736,0.6975000100953911,
