model,definition,solution,feedback_workload_uuid,benchmark_workload_uuid,status,status_family,secondary_bucket,efficiency_bucket,max_absolute_error,max_relative_error,latency_ms,reference_latency_ms,speedup_factor,log_excerpt
gemini-2.5-pro-preview-06-05,gqa_ragged_prefill_causal_h32_kv4_d128,gemini-2.5-pro-preview-06-05_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r4_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gemini_2_5_pro_preview_06_05_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r4_c0_621e90 -DTORC
gemini-2.5-pro-preview-06-05,gqa_ragged_prefill_causal_h32_kv4_d128,gemini-2.5-pro-preview-06-05_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r4_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,9350509c-c2da-4d5e-9585-dec9aff01725,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gemini_2_5_pro_preview_06_05_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r4_c0_621e90 -DTORC
gemini-2.5-pro-preview-06-05,gqa_ragged_prefill_causal_h32_kv4_d128,gemini-2.5-pro-preview-06-05_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r4_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,3ca7457e-e4b1-42a4-b6c7-c0b37c461054,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,Solution skipped after 3 failures. Last error: [1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gemini_2_5_pro_preview_06_05_gqa_ragged_prefill_causal_
gemini-2.5-pro-preview-06-05,gqa_ragged_prefill_causal_h32_kv4_d128,gemini-2.5-pro-preview-06-05_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r4_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,1f97930e-1a06-4e84-9875-09a22fff8a7c,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,Solution skipped after 3 failures. Last error: [1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gemini_2_5_pro_preview_06_05_gqa_ragged_prefill_causal_
gemini-2.5-pro-preview-06-05,gqa_ragged_prefill_causal_h32_kv4_d128,gemini-2.5-pro-preview-06-05_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r4_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,007ddabb-3c8c-48a1-a693-c0618d32243c,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,Solution skipped after 3 failures. Last error: [1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gemini_2_5_pro_preview_06_05_gqa_ragged_prefill_causal_
gemini-2.5-pro-preview-06-05,gqa_ragged_prefill_causal_h32_kv4_d128,gemini-2.5-pro-preview-06-05_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r4_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,5c51d2e8-4c3e-42db-8f9c-73c09ab81e29,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,Solution skipped after 3 failures. Last error: [1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gemini_2_5_pro_preview_06_05_gqa_ragged_prefill_causal_
gemini-2.5-pro-preview-06-05,gqa_ragged_prefill_causal_h32_kv4_d128,gemini-2.5-pro-preview-06-05_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r4_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,bc3eb7f5-4695-4087-9683-146d3864843a,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,Solution skipped after 3 failures. Last error: [1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gemini_2_5_pro_preview_06_05_gqa_ragged_prefill_causal_
gemini-2.5-pro-preview-06-05,gqa_ragged_prefill_causal_h32_kv4_d128,gemini-2.5-pro-preview-06-05_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r4_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,3860876f-aa97-4b4c-8016-592689ef76ef,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,Solution skipped after 3 failures. Last error: [1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gemini_2_5_pro_preview_06_05_gqa_ragged_prefill_causal_
gemini-2.5-pro-preview-06-05,gqa_ragged_prefill_causal_h32_kv4_d128,gemini-2.5-pro-preview-06-05_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r4_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,1cf13773-8521-47d9-a8e6-5652c5b77d47,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,Solution skipped after 3 failures. Last error: [1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gemini_2_5_pro_preview_06_05_gqa_ragged_prefill_causal_
gemini-2.5-pro-preview-06-05,gqa_ragged_prefill_causal_h32_kv4_d128,gemini-2.5-pro-preview-06-05_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r4_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,3f33d63c-822e-410e-802e-615126af8cf5,COMPILE_ERROR,compile_error,compile.cuda_compile,,,,,,,Solution skipped after 3 failures. Last error: [1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gemini_2_5_pro_preview_06_05_gqa_ragged_prefill_causal_
