model,definition,solution,feedback_workload_uuid,benchmark_workload_uuid,status,status_family,secondary_bucket,efficiency_bucket,max_absolute_error,max_relative_error,latency_ms,reference_latency_ms,speedup_factor,log_excerpt
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r8_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,501f81c6-97cd-477c-b091-5068a52c385d,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.1733973373969396,0.17322667191425958,0.9990157548827331,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r8_c0_high_59e350 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimiz
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r8_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,9e5d631f-b19a-454c-86d5-522d389afaa9,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.1747626711924871,0.1733973373969396,0.9921874975575095,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r8_c0_high_59e350 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimiz
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r8_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,6e497f43-f8e1-4eff-a888-3413c107b918,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.1752746676405271,0.1728853384653727,0.9863680861169585,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r8_c0_high_59e350 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimiz
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r8_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,c17f8b5f-b224-427f-829c-a7e65bd33697,PASSED,passed,passed,efficiency.parity,0.0,0.0,0.17186133315165839,0.17254400004943213,1.0039721959864663,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r8_c0_high_59e350 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimiz
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r8_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,840c2503-81c0-43c9-9a6a-6d6b4300d83f,PASSED,passed,passed,efficiency.parity,0.0,0.0,0.17203199863433838,0.17254400253295898,1.0029762131619995,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r8_c0_high_59e350 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimiz
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r8_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,71175209-84a0-43a7-b8ee-4f75542e6be6,PASSED,passed,passed,efficiency.parity,0.0,0.0,0.17100800573825836,0.1723733345667521,1.0079840053253617,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r8_c0_high_59e350 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimiz
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r8_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,9788b814-c382-4dfe-ab2f-8d49d8dd55c6,PASSED,passed,passed,efficiency.parity,0.0,0.0,0.17169066766897836,0.1723733345667521,1.0039761444640074,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r8_c0_high_59e350 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimiz
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r8_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,de59e06f-7b31-4fc2-882b-18f3a1f2b9e3,PASSED,passed,passed,efficiency.parity,0.0,0.0,0.17203199863433838,0.17305600394805273,1.0059524118875751,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gemm_n4096_k14336_cuda_optimized_r8_c0_high_59e350 -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_gemm_n4096_k14336_cuda_optimiz
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r8_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,b33eab64-ca2c-4e16-b880-0bb7059e515f,PASSED,passed,passed,efficiency.parity,0.0,0.0,0.17134933670361838,0.17134933670361838,1.0,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r8_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,578e2ace-fb97-4bff-9ef1-c6977b6ed23f,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.1723733345667521,0.17117867122093836,0.9930693262457534,
