model,definition,solution,feedback_workload_uuid,benchmark_workload_uuid,status,status_family,secondary_bucket,efficiency_bucket,max_absolute_error,max_relative_error,latency_ms,reference_latency_ms,speedup_factor,log_excerpt
gpt-5,gqa_paged_decode_h32_kv4_d128_ps1,gpt-5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high,0c2489b2-f878-428b-b1bd-d0c6d4c39338,0c2489b2-f878-428b-b1bd-d0c6d4c39338,PASSED,passed,passed,efficiency.breakout,4.76837158203125e-07,0.0042719729244709015,0.06724266707897186,6.565034707387288,97.63197970236827,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high_eb5886 -DTORCH_API_INCLUDE_EXTENSION
gpt-5,gqa_paged_decode_h32_kv4_d128_ps1,gpt-5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high,0c2489b2-f878-428b-b1bd-d0c6d4c39338,27ef153a-4d10-402a-998b-1922904e94b2,PASSED,passed,passed,efficiency.breakout,0.00048828125,0.006896052975207567,0.44868266582489014,6.446250677108765,14.367059768751082,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high_eb5886 -DTORCH_API_INCLUDE_EXTENSION
gpt-5,gqa_paged_decode_h32_kv4_d128_ps1,gpt-5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high,0c2489b2-f878-428b-b1bd-d0c6d4c39338,262cf846-f7d5-42f5-9df0-b6ca9f2586b4,PASSED,passed,passed,efficiency.breakout,0.00048828125,0.007633586879819632,0.06860800087451935,6.629717270533244,96.63183864894519,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high_eb5886 -DTORCH_API_INCLUDE_EXTENSION
gpt-5,gqa_paged_decode_h32_kv4_d128_ps1,gpt-5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high,0c2489b2-f878-428b-b1bd-d0c6d4c39338,4b9dd400-879c-4797-9187-3cd546d6dd1b,PASSED,passed,passed,efficiency.breakout,1.430511474609375e-06,1.815383541270421e-07,0.21009066700935364,6.621525367101033,31.51746558454322,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high_eb5886 -DTORCH_API_INCLUDE_EXTENSION
gpt-5,gqa_paged_decode_h32_kv4_d128_ps1,gpt-5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high,0c2489b2-f878-428b-b1bd-d0c6d4c39338,7cb65c27-cfad-4876-b8f1-e9dee701e2f5,PASSED,passed,passed,efficiency.breakout,1.9073486328125e-06,0.21209701895713806,0.07202133536338806,6.655658721923828,92.41232043730228,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high_eb5886 -DTORCH_API_INCLUDE_EXTENSION
gpt-5,gqa_paged_decode_h32_kv4_d128_ps1,gpt-5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high,0c2489b2-f878-428b-b1bd-d0c6d4c39338,23e02562-75ca-474a-a527-078df0c18fab,PASSED,passed,passed,efficiency.breakout,0.000244140625,0.007041993085294962,0.5335040092468262,6.563157320022583,12.301983127152342,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high_eb5886 -DTORCH_API_INCLUDE_EXTENSION
gpt-5,gqa_paged_decode_h32_kv4_d128_ps1,gpt-5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high,0c2489b2-f878-428b-b1bd-d0c6d4c39338,ed598540-88a0-4012-a7f7-420fa29d92d1,PASSED,passed,passed,efficiency.breakout,4.76837158203125e-07,1.1607416183778696e-07,0.07560533657670021,6.653951962788899,88.00902507772832,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high_eb5886 -DTORCH_API_INCLUDE_EXTENSION
gpt-5,gqa_paged_decode_h32_kv4_d128_ps1,gpt-5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high,0c2489b2-f878-428b-b1bd-d0c6d4c39338,bc5abb2d-95bc-4f3f-94bb-41ff53aecd5d,PASSED,passed,passed,efficiency.breakout,2.980232238769531e-07,3.880924850818701e-06,0.062463998794555664,6.637397448221843,106.25956673142667,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high_eb5886 -DTORCH_API_INCLUDE_EXTENSION
gpt-5,gqa_paged_decode_h32_kv4_d128_ps1,gpt-5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high,0c2489b2-f878-428b-b1bd-d0c6d4c39338,7c1cf18e-6941-4bc2-8c37-e10140e1e64b,PASSED,passed,passed,efficiency.breakout,6.103515625e-05,0.006369400303810835,0.12834133704503378,6.596437215805054,51.39760398078466,
gpt-5,gqa_paged_decode_h32_kv4_d128_ps1,gpt-5_gqa_paged_decode_h32_kv4_d128_ps1_cuda_optimized_r4_c0_high,0c2489b2-f878-428b-b1bd-d0c6d4c39338,0bc37876-1ce8-4ffb-bbe3-355246307e21,PASSED,passed,passed,efficiency.breakout,0.000244140625,0.00704225106164813,0.17169066766897836,6.668629328409831,38.84095401892797,
