model,definition,solution,feedback_workload_uuid,benchmark_workload_uuid,status,status_family,secondary_bucket,efficiency_bucket,max_absolute_error,max_relative_error,latency_ms,reference_latency_ms,speedup_factor,log_excerpt
claude-opus-4-6,gqa_ragged_prefill_causal_h32_kv4_d128,claude-opus-4-6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,PASSED,passed,passed,efficiency.breakout,0.00390625,0.007462682202458382,0.016725333407521248,0.580266664425532,34.69387726313371,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_opus_4_6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_b1d115 -DTORCH_API_INCLUDE
claude-opus-4-6,gqa_ragged_prefill_causal_h32_kv4_d128,claude-opus-4-6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,9350509c-c2da-4d5e-9585-dec9aff01725,PASSED,passed,passed,efficiency.breakout,4.76837158203125e-07,1.0294943422195502e-05,0.016383999958634377,0.5476693312327067,33.42708328951653,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_opus_4_6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_b1d115 -DTORCH_API_INCLUDE
claude-opus-4-6,gqa_ragged_prefill_causal_h32_kv4_d128,claude-opus-4-6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,3ca7457e-e4b1-42a4-b6c7-c0b37c461054,PASSED,passed,passed,efficiency.breakout,0.00390625,0.03488064557313919,0.02986666684349378,0.6343679924805959,21.239999622481747,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_opus_4_6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_b1d115 -DTORCH_API_INCLUDE
claude-opus-4-6,gqa_ragged_prefill_causal_h32_kv4_d128,claude-opus-4-6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,1f97930e-1a06-4e84-9875-09a22fff8a7c,PASSED,passed,passed,efficiency.breakout,0.00390625,0.5637926459312439,0.08396799862384796,1.5221760074297588,18.128049166071726,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_opus_4_6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_b1d115 -DTORCH_API_INCLUDE
claude-opus-4-6,gqa_ragged_prefill_causal_h32_kv4_d128,claude-opus-4-6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,007ddabb-3c8c-48a1-a693-c0618d32243c,PASSED,passed,passed,efficiency.speedup,0.0078125,3.5332467555999756,68.80051040649414,81.58225123087566,1.1857797383894848,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_opus_4_6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_b1d115 -DTORCH_API_INCLUDE
claude-opus-4-6,gqa_ragged_prefill_causal_h32_kv4_d128,claude-opus-4-6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,5c51d2e8-4c3e-42db-8f9c-73c09ab81e29,PASSED,passed,passed,efficiency.speedup,0.0078125,3.1277201175689697,47.117994944254555,56.48742357889811,1.1988503255651806,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_opus_4_6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_b1d115 -DTORCH_API_INCLUDE
claude-opus-4-6,gqa_ragged_prefill_causal_h32_kv4_d128,claude-opus-4-6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,bc3eb7f5-4695-4087-9683-146d3864843a,PASSED,passed,passed,efficiency.breakout,0.0009765625,0.006535499822348356,0.017578667029738426,0.5761706729729971,32.77669871090166,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_opus_4_6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_b1d115 -DTORCH_API_INCLUDE
claude-opus-4-6,gqa_ragged_prefill_causal_h32_kv4_d128,claude-opus-4-6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,3860876f-aa97-4b4c-8016-592689ef76ef,PASSED,passed,passed,efficiency.breakout,2.384185791015625e-07,4.0405952859146055e-06,0.015701333060860634,0.5389653245608012,34.32608699348608,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_claude_opus_4_6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_b1d115 -DTORCH_API_INCLUDE
claude-opus-4-6,gqa_ragged_prefill_causal_h32_kv4_d128,claude-opus-4-6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,1cf13773-8521-47d9-a8e6-5652c5b77d47,PASSED,passed,passed,efficiency.breakout,0.001953125,0.04607300087809563,0.028672000393271446,0.5905066728591919,20.59523802872743,
claude-opus-4-6,gqa_ragged_prefill_causal_h32_kv4_d128,claude-opus-4-6_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,3f33d63c-822e-410e-802e-615126af8cf5,PASSED,passed,passed,efficiency.breakout,0.00390625,0.06080644950270653,0.028672000393271446,0.5928960045178732,20.678571302510516,
