model,definition,solution,feedback_workload_uuid,benchmark_workload_uuid,status,status_family,secondary_bucket,efficiency_bucket,max_absolute_error,max_relative_error,latency_ms,reference_latency_ms,speedup_factor,log_excerpt
gpt-5,rmsnorm_h4096,gpt-5_rmsnorm_h4096_cuda_optimized_r4_c0_high,33bf737d-3b37-4e38-be80-ea39b4b46ae6,33bf737d-3b37-4e38-be80-ea39b4b46ae6,PASSED,passed,passed,efficiency.breakout,0.0,0.0,0.027648000046610832,0.06724266707897186,2.4320987762445645,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0_high_7dc97c -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0
gpt-5,rmsnorm_h4096,gpt-5_rmsnorm_h4096_cuda_optimized_r4_c0_high,33bf737d-3b37-4e38-be80-ea39b4b46ae6,864d596c-a930-4fc4-b241-02e6a06e92cb,PASSED,passed,passed,efficiency.breakout,0.0,0.0,0.02850133366882801,0.06638933345675468,2.329341294276516,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0_high_7dc97c -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0
gpt-5,rmsnorm_h4096,gpt-5_rmsnorm_h4096_cuda_optimized_r4_c0_high,33bf737d-3b37-4e38-be80-ea39b4b46ae6,f7c3b329-5d22-491c-9635-5b5906f0f4b1,PASSED,passed,passed,efficiency.breakout,0.0,0.0,0.027989333495497704,0.0679253339767456,2.4268292772199063,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0_high_7dc97c -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0
gpt-5,rmsnorm_h4096,gpt-5_rmsnorm_h4096_cuda_optimized_r4_c0_high,33bf737d-3b37-4e38-be80-ea39b4b46ae6,b010c7f2-801d-41c0-b5d0-be619ecb4090,PASSED,passed,passed,efficiency.breakout,0.00390625,0.00624999962747097,0.030207999981939793,0.07099733501672745,2.3502825430076153,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0_high_7dc97c -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0
gpt-5,rmsnorm_h4096,gpt-5_rmsnorm_h4096_cuda_optimized_r4_c0_high,33bf737d-3b37-4e38-be80-ea39b4b46ae6,f0f508c3-e880-4ec8-b8be-1062db313d36,PASSED,passed,passed,efficiency.breakout,0.015625,0.007751937955617905,0.18141866226991019,1.6566613117853801,9.131702830663807,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0_high_7dc97c -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0
gpt-5,rmsnorm_h4096,gpt-5_rmsnorm_h4096_cuda_optimized_r4_c0_high,33bf737d-3b37-4e38-be80-ea39b4b46ae6,cfddc087-69e0-4acb-a945-8cc6dff8afcf,PASSED,passed,passed,efficiency.breakout,0.03125,0.0078125,0.15479466567436853,1.3376853466033936,8.64167599558886,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0_high_7dc97c -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0
gpt-5,rmsnorm_h4096,gpt-5_rmsnorm_h4096_cuda_optimized_r4_c0_high,33bf737d-3b37-4e38-be80-ea39b4b46ae6,14531e96-f6e6-4515-abb4-10855f72c80e,PASSED,passed,passed,efficiency.breakout,0.0078125,0.005988023243844509,0.02935466729104519,0.07065600156784058,2.4069767463995273,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0_high_7dc97c -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0
gpt-5,rmsnorm_h4096,gpt-5_rmsnorm_h4096_cuda_optimized_r4_c0_high,33bf737d-3b37-4e38-be80-ea39b4b46ae6,a497c980-9e07-44cc-80c6-fc647ab29e84,PASSED,passed,passed,efficiency.breakout,0.0,0.0,0.028330666944384575,0.07014400139451027,2.475903639409856,[1/3] c++ -MMD -MF main.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0_high_7dc97c -DTORCH_API_INCLUDE_EXTENSION_H -I/home/airulan/.cache/flashinfer_bench/cache/torch/torch_gpt_5_rmsnorm_h4096_cuda_optimized_r4_c0
gpt-5,rmsnorm_h4096,gpt-5_rmsnorm_h4096_cuda_optimized_r4_c0_high,33bf737d-3b37-4e38-be80-ea39b4b46ae6,d1337dc1-e869-4174-9dcc-0f68950d3fef,PASSED,passed,passed,efficiency.breakout,0.03125,0.007751937955617905,0.1373866672317187,1.2540586789449055,9.127950362386976,
gpt-5,rmsnorm_h4096,gpt-5_rmsnorm_h4096_cuda_optimized_r4_c0_high,33bf737d-3b37-4e38-be80-ea39b4b46ae6,0cf0fdba-799e-4086-8fd6-610d23ba5508,PASSED,passed,passed,efficiency.breakout,0.03125,0.0078125,0.12322133034467697,1.036629358927409,8.412742794025435,
gpt-5,rmsnorm_h4096,gpt-5_rmsnorm_h4096_cuda_optimized_r4_c0_high,33bf737d-3b37-4e38-be80-ea39b4b46ae6,d9e317ac-cf73-4d56-94e0-11edfb536ff3,PASSED,passed,passed,efficiency.breakout,0.0009765625,0.006211179308593273,0.028672000393271446,0.06587733328342438,2.2976190143637147,
gpt-5,rmsnorm_h4096,gpt-5_rmsnorm_h4096_cuda_optimized_r4_c0_high,33bf737d-3b37-4e38-be80-ea39b4b46ae6,818219cc-f770-4957-84cd-cafdfb53e64b,PASSED,passed,passed,efficiency.breakout,0.00390625,0.007633587811142206,0.028672000393271446,0.06638933345675468,2.315476163021206,
gpt-5,rmsnorm_h4096,gpt-5_rmsnorm_h4096_cuda_optimized_r4_c0_high,33bf737d-3b37-4e38-be80-ea39b4b46ae6,841b0afa-80fa-449a-9e1d-f294da92d02f,PASSED,passed,passed,efficiency.breakout,0.03125,0.007812489755451679,0.17561600357294083,1.633621374766032,9.302235226458272,
gpt-5,rmsnorm_h4096,gpt-5_rmsnorm_h4096_cuda_optimized_r4_c0_high,33bf737d-3b37-4e38-be80-ea39b4b46ae6,9d403d2b-7859-4dab-aaf4-12e53c555001,PASSED,passed,passed,efficiency.breakout,0.0,0.0,0.027989333495497704,0.07082666829228401,2.530487848296817,
