model,definition,solution,feedback_workload_uuid,benchmark_workload_uuid,status,status_family,secondary_bucket,efficiency_bucket,max_absolute_error,max_relative_error,latency_ms,reference_latency_ms,speedup_factor,log_excerpt
gpt-5,gqa_ragged_prefill_causal_h32_kv4_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,PASSED,passed,passed,efficiency.breakout,0.0078125,0.00746266869828105,0.11656533554196358,0.5917013386885325,5.076134649614763,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high_137216 -DTORCH_API_INCLUDE_EXTE
gpt-5,gqa_ragged_prefill_causal_h32_kv4_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,9350509c-c2da-4d5e-9585-dec9aff01725,PASSED,passed,passed,efficiency.breakout,4.76837158203125e-07,1.4348077002068749e-06,0.11229866743087769,0.5671253403027853,5.050152003378521,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high_137216 -DTORCH_API_INCLUDE_EXTE
gpt-5,gqa_ragged_prefill_causal_h32_kv4_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,3ca7457e-e4b1-42a4-b6c7-c0b37c461054,PASSED,passed,passed,efficiency.breakout,0.00390625,0.02992122620344162,0.12731733173131943,0.6022826631863912,4.730563034869452,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high_137216 -DTORCH_API_INCLUDE_EXTE
gpt-5,gqa_ragged_prefill_causal_h32_kv4_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,1f97930e-1a06-4e84-9875-09a22fff8a7c,PASSED,passed,passed,efficiency.breakout,0.0078125,0.3102439045906067,0.17322666694720587,1.571839968363444,9.073891428289688,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high_137216 -DTORCH_API_INCLUDE_EXTE
gpt-5,gqa_ragged_prefill_causal_h32_kv4_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,007ddabb-3c8c-48a1-a693-c0618d32243c,PASSED,passed,passed,efficiency.parity,0.0078125,4.691026210784912,74.86532338460286,81.93570327758789,1.0944413190692122,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high_137216 -DTORCH_API_INCLUDE_EXTE
gpt-5,gqa_ragged_prefill_causal_h32_kv4_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,5c51d2e8-4c3e-42db-8f9c-73c09ab81e29,PASSED,passed,passed,efficiency.speedup,0.0078125,10.759509086608887,51.243690490722656,56.54033088684082,1.103361806017408,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high_137216 -DTORCH_API_INCLUDE_EXTE
gpt-5,gqa_ragged_prefill_causal_h32_kv4_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,bc3eb7f5-4695-4087-9683-146d3864843a,PASSED,passed,passed,efficiency.breakout,0.000244140625,0.004385964013636112,0.1133226677775383,0.5783893267313639,5.103915554360136,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high_137216 -DTORCH_API_INCLUDE_EXTE
gpt-5,gqa_ragged_prefill_causal_h32_kv4_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,3860876f-aa97-4b4c-8016-592689ef76ef,PASSED,passed,passed,efficiency.breakout,4.76837158203125e-07,1.4093607205722947e-05,0.1109333336353302,0.5463039875030518,4.92461525855619,[1/3] /usr/local/cuda-13.0/bin/nvcc --generate-dependencies-with-compile --dependency-output kernel.cuda.o.d -DTORCH_EXTENSION_NAME=torch_gpt_5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high_137216 -DTORCH_API_INCLUDE_EXTE
gpt-5,gqa_ragged_prefill_causal_h32_kv4_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,1cf13773-8521-47d9-a8e6-5652c5b77d47,PASSED,passed,passed,efficiency.breakout,0.0078125,0.10088485479354858,0.1295360028743744,0.5969919959704081,4.608695518800115,
gpt-5,gqa_ragged_prefill_causal_h32_kv4_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv4_d128_cuda_optimized_r3_c0_high,ebf7188b-4b31-4746-b57b-fa25b53f5e3e,3f33d63c-822e-410e-802e-615126af8cf5,PASSED,passed,passed,efficiency.breakout,0.0078125,0.11171595752239227,0.12629333386818567,0.5956266721089681,4.716216239335585,
